,Type,Title,Country,Director,Cast,Release Year,Date Added,Rating,Duration,Genres,Vote Average
310,Movie,How to Play Baseball,United States,Jack Kinney,Unknown,1942,"May 1, 2020",TV-G,8 min,"Animation, Family, Sports",6.931
365,Movie,Marvel's Iron Man & Hulk: Heroes United,United States,Leo Riley,"Adrian Pasdar, Fred Tatasciore, David Kaye, Dee Baker, Robin Downes",2013,"February 16, 2020",PG,74 min,"Action-Adventure, Animation, Science Fiction",6.928
224,Movie,Marvel's Iron Man & Captain America: Heroes United,United States,Leo Riley,"Adrian Pasdar, Roger Smith, Fred Tatasciore, David Kaye, Liam O'Brien, Clancy Brown",2014,"October 16, 2020",PG,72 min,"Action-Adventure, Animation, Science Fiction",6.928
285,Movie,The Pirate Fairy,United States,Peggy Holmes,"Mae Whitman, Christina Hendricks, Tom Hiddleston, Lucy Liu, Raven-Symoné , Megan Hilty",2014,"June 19, 2020",G,78 min,"Action-Adventure, Animation, Family",6.928
691,Movie,Marvel Studios' Iron Man 3,United States,Shane Black,"Robert Downey Jr., Gwyneth Paltrow, Don Cheadle, Guy Pearce, Rebecca Hall, Stephanie Szostak",2013,"November 12, 2019",PG-13,132 min,"Action-Adventure, Science Fiction, Superhero",6.928
762,Movie,Pocahontas,United States,"Mike Gabriel, Eric Goldberg","Irene Bedard, Judy Kuhn, Mel Gibson, David Ogden Stiers, John Kassir, Russell Means",1995,"November 12, 2019",G,85 min,"Action-Adventure, Animation, Family",6.927
536,Movie,Disneynature Monkey Kingdom,United States,Mark Linfield,Tina Fey,2015,"November 12, 2019",G,82 min,"Animals & Nature, Documentary, Family",6.926
31,Movie,Under the Helmet: The Legacy of Boba Fett,Unknown,Unknown,Unknown,2021,"November 12, 2021",TV-PG,22 min,Science Fiction,6.926
662,Movie,Let it Shine,United States,Paul Hoen,"Tyler Williams, Coco Jones, Trevor Jackson, Brandon Smith, Dawnn Lewis, Alex Désert",2012,"November 12, 2019",TV-G,103 min,"Coming of Age, Drama, Music",6.925
734,Movie,Old Yeller,United States,Robert Stevenson,"Dorothy McGuire, Fess Parker, Jeff York, Chuck Connors, Beverly Washburn, Tommy Kirk",1957,"November 12, 2019",G,84 min,"Animals & Nature, Drama, Family",6.924
952,Movie,The Wizards Return: Alex vs. Alex,United States,Victor Gonzalez,"Selena Gomez, Jake T. Austin, Jennifer Stone, Gregg Sulkin, Beau Mirchoff, Maria Canals-Barrera",2013,"November 12, 2019",TV-G,59 min,"Comedy, Coming of Age, Fantasy",6.919
390,Movie,Drain Alcatraz,United States,Wayne Abbott,"Craig Sechler, Russell Boulter",2017,"January 1, 2020",TV-PG,47 min,Documentary,6.917
218,Movie,Once Upon a Snowman,United States,"Dan Abraham, Trent Correy","Josh Gad, Idina Menzel, Kristen Bell, Jonathan Groff, Chris Williams",2020,"October 23, 2020",TV-PG,12 min,"Animation, Comedy, Coming of Age",6.916
561,Movie,Flight of the Navigator,United States,Randal Kleiser,"Joey Cramer, Veronica Cartwright, Cliff De Young, Sarah Parker, Matt Adler, Howard Hesseman",1986,"November 12, 2019",PG,90 min,"Action-Adventure, Science Fiction",6.91
974,Movie,Toy Story Toons: Small Fry,United States,Angus MacLane,"Tom Hanks, Tim Allen, John Ratzenberger, Wallace Shawn, Joan Cusack, Estelle Harris",2011,"November 12, 2019",G,10 min,"Animation, Family, Kids",6.909
698,Movie,Meet the Robinsons,United States,Stephen Anderson,"Angela Bassett, Daniel Hansen, Jordan Fry, Matthew Josten, John Ford, Dara McGarry",2007,"November 12, 2019",G,97 min,"Action-Adventure, Animation, Family",6.906
321,Movie,Pluto's Purchase,United States,Charles Nichols,"Pinto Colvig, James MacDonald",1948,"April 17, 2020",TV-G,7 min,"Animation, Family",6.9
162,Movie,Flora & Ulysses,United States,Lena Khan,"Matilda Lawler, Alyson Hannigan, Ben Schwartz, Anna Deavere Smith, Danny Pudi, Benjamin Evan Ainsworth",2021,"February 19, 2021",PG,95 min,"Comedy, Coming of Age, Drama",6.9
891,Movie,The Journey of Natty Gann,United States,Jeremy Kagan,"Meredith Salenger, John Cusack, Ray Wise, Lainie Kazan, Scatman Crothers, Barry Miller",1985,"November 12, 2019",PG,101 min,"Action-Adventure, Coming of Age, Drama",6.9
344,Movie,The Boy Who Talked to Badgers,United States,Gary Nelson,"Carl Betz, Salome Jens, Christian Juttner, Robert Donner, Denver Pyle, Stuart Lee",1975,"April 3, 2020",TV-PG,90 min,"Action-Adventure, Animals & Nature, Drama",6.9
41,Movie,X-Men: First Class,"United States, United Kingdom",Matthew Vaughn,"James McAvoy, Michael Fassbender, Rose Byrne, Jennifer Lawrence, January Jones, Nicholas Hoult",2011,"November 5, 2021",PG-13,132 min,"Action-Adventure, Science Fiction, Superhero",6.9
337,Movie,"Lambert, The Sheepish Lion",United States,Jack Hannah,Sterling Holloway,1952,"April 3, 2020",TV-G,8 min,"Animation, Family",6.9
411,Movie,One Day at Disney,United States,Fritz Mitchell,Unknown,2019,"December 3, 2019",TV-PG,62 min,"Documentary, Family",6.9
947,Movie,The Ugly Duckling,United States,Jack Cutting,Unknown,1939,"November 12, 2019",TV-Y7,9 min,"Animation, Family",6.9
296,Movie,"Maggie Simpson in ""The Longest Daycare""",United States,Unknown,Unknown,2012,"May 29, 2020",PG,5 min,"Animation, Comedy",6.9
416,Movie,Marvel Rising: Heart of Iron,United States,Unknown,"Dee Baker, Chloe Bennet, Dove Cameron, Robbie Daymond, Kathreen Khavari, Daisy Lightfoot",2019,"December 1, 2019",TV-Y7,46 min,"Action-Adventure, Animation, Coming of Age",6.9
461,Movie,Beezy Bear,United States,Jack Hannah,Unknown,1955,"November 12, 2019",TV-G,7 min,"Animation, Comedy, Family",6.9
417,Movie,The Incredible Dr. Pol: Blue Ribbon Kids,Unknown,Unknown,"Ari Rubin, Dr. Pol",2016,"December 1, 2019",TV-PG,42 min,"Animals & Nature, Documentary, Family",6.9
611,Movie,Horse Sense,United States,Greg Beeman,"Joey Lawrence, Andy Lawrence, Susan Walters, M.C. Gainey, Leann Hunley, Robin Thomas",1999,"November 12, 2019",TV-G,92 min,"Coming of Age, Drama",6.9
710,Movie,Mike's New Car,United States,"Pete Docter, Roger Gould","Billy Crystal, John Goodman",2002,"November 12, 2019",TV-G,5 min,"Animation, Buddy, Comedy",6.9
326,Movie,Disneynature Penguins,United States,"Alastair Fothergill, Jeff Wilson",Ed Helms,2019,"April 3, 2020",G,77 min,"Animals & Nature, Documentary, Family",6.9
834,Movie,Swiss Family Robinson,United States,Edward Ludwig,"Thomas Mitchell, Edna Best, Freddie Bartholomew, Terry Kilburn, Tim Holt, Baby Quillan",1940,"November 12, 2019",PG,94 min,"Action-Adventure, Family, Survival",6.897
23,Movie,Spin,Unknown,Manjari Makijany,"Avantika, Michael Bishop, Anna Cathcart, Jahbril Cook, Kerri Medders, Aryan Simhadri",2021,"November 12, 2021",TV-G,94 min,"Coming of Age, Music",6.896
841,Movie,Teen Beach Movie,United States,Jeffrey Hornaday,"Ross Lynch, Maia Mitchell, Grace Phipps, Garrett Clayton, John DeLuca, Chrissie Fit",2013,"November 12, 2019",TV-G,97 min,"Coming of Age, Fantasy, Musical",6.895
467,Movie,Boat Builders,United States,Ben Sharpsteen,Unknown,1938,"November 12, 2019",TV-G,8 min,"Animation, Comedy, Family",6.895
886,Movie,The Hockey Champ,United States,Jack King,Unknown,1939,"November 12, 2019",TV-G,9 min,"Animation, Comedy, Family",6.892
903,Movie,The Lost Tomb of Alexander the Great,United Kingdom,Duncan Singh,Matt McFetridge,2019,"November 12, 2019",TV-PG,44 min,"Documentary, Historical",6.889
904,Movie,The Love Bug (1969),United States,Robert Stevenson,"Dean Jones, Michele Lee, David Tomlinson, Buddy Hackett, Joe Flynn, Benson Fong",1969,"November 12, 2019",G,108 min,"Action-Adventure, Comedy, Family",6.889
584,Movie,Going to the Mat,United States,Stuart Gillard,"Andrew Lawrence, Khleo Thomas, Alessandra Toreson, Billy Brown, Brenda Strong, Brian Wimmer",2004,"November 12, 2019",TV-G,92 min,"Coming of Age, Sports",6.889
505,Movie,Cloud 9,United States,Paul Hoen,"Luke Benward, Dove Cameron, Mike Manning, Kiersey Clemons, Amy Farrington, Patrick Fabian",2014,"November 12, 2019",TV-G,89 min,Sports,6.885
249,Movie,Magic Camp,United States,Mark Waters,"Adam DeVine, Gillian Jacobs, Nathaniel McIntyre, Jeffrey Tambor, Cole Sand, Isabella Crovetti",2020,"August 14, 2020",PG,101 min,"Comedy, Family",6.879
678,Movie,Marvel Studios: Assembling A Universe,United States,Unknown,"Jeff McNeil, Meghan Leon, Jason Hillhouse, Robert Downey Jr., Clark Gregg, Jon Favreau",2014,"November 12, 2019",TV-PG,43 min,"Action-Adventure, Documentary, Superhero",6.874
255,Movie,The Peanuts Movie,United States,Steve Martino,"Noah Schnapp, Alex Garfin, Hadley Miller, Mariel Sheets, Venus Schultheis, Noah Johnston",2015,"August 7, 2020",G,89 min,"Animation, Comedy, Family",6.868
109,Movie,Adventures in Babysitting,United States,Chris Columbus,"Elisabeth Shue, Maia Brewton, Keith Coogan, Anthony Rapp, Calvin Levels, Vincent Phillip D'Onofrio",1987,"June 25, 2021",TV-PG,102 min,"Action-Adventure, Comedy, Coming of Age",6.862
488,Movie,Cars 3,United States,Brian Fee,"Owen Wilson, Cristela Alonzo, Chris Cooper, Nathan Fillion, Larry the Cable Guy , Armie Hammer",2017,"November 12, 2019",G,103 min,"Animation, Comedy, Family",6.853
591,Movie,Halloweentown,United States,Duwayne Dunham,"Debbie Reynolds, Judith Hoag, Kimberly Brown, Joey Zimmerman, Phillip Van Dyke, Emily Roeske",1998,"November 12, 2019",TV-PG,84 min,"Action-Adventure, Comedy, Coming of Age",6.85
147,Movie,Star Wars Vintage: Story of the Faithful Wookiee,Unknown,Unknown,Unknown,2021,"April 2, 2021",TV-Y7-FV,9 min,Animation,6.846
593,Movie,Halloweentown II: Kalabar's Revenge,United States,Mary Lambert,"Kimberly Brown, Judith Hoag, Daniel Kountz, Joseph Zimmerman, Emily Roeske, Phillip Van Dyke",2001,"November 12, 2019",TV-PG,81 min,"Action-Adventure, Fantasy",6.841
956,Movie,Three Little Pigs,United States,Burt Gillett,"Billy Bletcher, Pinto Colvig, Dorothy Compton, Mary Moder",1933,"November 12, 2019",TV-Y7,9 min,"Animation, Family, Kids",6.839
329,Movie,Don's Fountain of Youth,United States,Jack Hannah,Unknown,1953,"April 3, 2020",TV-G,6 min,"Animation, Family",6.833
397,Movie,Holes,United States,Andrew Davis,"Sigourney Weaver, Jon Voight, Patricia Arquette, Tim Nelson, Dulé Hill, Shia LaBeouf",2003,"January 1, 2020",PG,119 min,"Coming of Age, Drama, Family",6.833
875,Movie,The Flood,United States,Brad Bestelink,Angela Bassett,2018,"November 12, 2019",TV-PG,93 min,"Animals & Nature, Documentary",6.829
809,Movie,Sister Act,United States,Emile Ardolino,"Whoopi Goldberg, Maggie Smith, Harvey Keitel, Bill Nunn, Mary Wickes, Kathy Najimy",1992,"November 12, 2019",PG,101 min,"Comedy, Crime, Family",6.825
361,Movie,Disney Phineas and Ferb: Phineas and Ferb Star Wars,United States,Unknown,"Vincent Martella, Ashley Tisdale, Thomas Brodie-Sangster, Caroline Rhea, Richard O'Brien, Dan Povenmire",2014,"February 28, 2020",TV-G,53 min,"Action-Adventure, Animation, Musical",6.825
360,Movie,Marvel Studios' Black Panther,United States,Ryan Coogler,"Chadwick Boseman, Michael Jordan, Lupita Nyong'o, Danai Gurira, Martin Freeman, Daniel Kaluuya",2018,"March 4, 2020",PG-13,137 min,"Action-Adventure, Science Fiction, Superhero",6.825
154,Movie,Miss Peregrine's Home for Peculiar Children,"United States, United Kingdom, Belgium, Canada",Tim Burton,"Eva Green, Asa Butterfield, Samuel L. Jackson, Judi Dench, Rupert Everett, Allison Janney",2016,"March 12, 2021",PG-13,127 min,"Coming of Age, Fantasy",6.823
402,Movie,Star Wars: The Last Jedi (Episode VIII),United States,Rian Johnson,"Mark Hamill, Carrie Fisher, Adam Driver, Daisy Ridley, John Boyega, Oscar Isaac",2017,"December 26, 2019",PG-13,152 min,"Action-Adventure, Science Fiction",6.822
195,Movie,Godmothered,United States,Sharon Maguire,"June Squibb, Jillian Bell, Jane Curtin, Carlease Burke, Sonia Manzano, Erica Parks",2020,"December 4, 2020",PG,113 min,"Comedy, Family, Fantasy",6.813
677,Movie,Marvel Rising: Secret Warriors,United States,Alfred Gimeno,"Dee Baker, Chloe Bennet, Kathreen Khavari, Andrew Kishino, Meera Kumbhani, Kamil McFadden",2018,"November 12, 2019",TV-Y7-FV,80 min,"Action-Adventure, Animation, Coming of Age",6.812
11,Movie,Enchanted,United States,Kevin Lima,"Amy Adams, Patrick Dempsey, James Marsden, Timothy Spall, Idina Menzel, Susan Sarandon",2007,"November 12, 2021",PG,110 min,"Comedy, Family, Fantasy",6.807
398,Movie,Marvel 75 Years: From Pulp to Pop!,United States,Zak Knutson,"Laura Shields, Stan Lee, Alan Fine, Nicole Perlman, Jimmy Kimmel, Gerry Conway",2014,"January 1, 2020",TV-PG,42 min,"Documentary, Family",6.804
501,Movie,Cinderella,United States,"Wilfred Jackson, Hamilton Luske, Clyde Geronimi","Ilene Woods, Eleanor Audley, Verna Felton, Rhoda Williams, James MacDonald, Luis Van Rooten",1950,"November 12, 2019",G,77 min,"Animation, Family, Fantasy",6.803
297,Movie,Mickey and the Seal,United States,Charles Nichols,Unknown,1948,"May 29, 2020",TV-G,7 min,"Animation, Family",6.8
758,Movie,Pluto and the Gopher,United States,Charles Nichols,Unknown,1950,"November 12, 2019",TV-PG,7 min,"Animation, Comedy, Family",6.8
63,Movie,Descendants: Royal Wedding,Unknown,Salvador Simó,"Dove Cameron, Sofia Carson, Booboo Stewart, Mitchell Hope, Sarah Jeffery, Melanie Paxson",2021,"September 17, 2021",TV-G,22 min,"Animation, Fantasy, Musical",6.8
441,Movie,Almost Angels,United States,Steve Previn,"Vincent Winter, Sean Scully, Peter Weck, Hans Holt, Bruni Löbel, Fritz Eckhardt",1962,"November 12, 2019",TV-PG,90 min,"Coming of Age, Drama, Family",6.8
99,Movie,Flicka,"United States, United Kingdom",Michael Mayer,"Alison Lohman, Tim McGraw, Maria Bello, Ryan Kwanten, Danny Pino, Dallas Roberts",2006,"July 9, 2021",PG,95 min,"Animals & Nature, Coming of Age, Drama",6.8
485,Movie,Canine Caddy,United States,Clyde Geronimi,Unknown,1941,"November 12, 2019",TV-G,8 min,"Animation, Comedy, Family",6.8
51,Movie,Under Wraps,Unknown,Alex Zamm,"Malachi Barton, Christian J. Simon, Sophia Hammons, Melanie Brook, Brent Stait, Jordana Largy",2021,"October 8, 2021",TV-G,92 min,"Action-Adventure, Comedy, Kids",6.8
1000,Movie,Winnie the Pooh: A Very Merry Pooh Year,United States,"Ed Wexler, Gary Katona, Jamie Mitchell","Jim Cummings, Peter Cullen, John Fiedler, Michael Gough, William Green, Nikita Hopkins",2002,"November 12, 2019",G,67 min,"Animation, Kids",6.8
96,Movie,We Bought a Zoo,United States,Cameron Crowe,"Matt Damon, Scarlett Johansson, Thomas Haden Church, Patrick Fugit, Colin Ford, Elle Fanning",2011,"July 16, 2021",PG,125 min,"Animals & Nature, Drama, Family",6.8
883,Movie,The Great Muppet Caper,"United Kingdom, United States",Jim Henson,"Jim Henson, Frank Oz, Dave Goelz, Jerry Nelson, Richard Hunt, Charles Grodin",1981,"November 12, 2019",G,98 min,"Comedy, Crime, Family",6.8
616,Movie,How to Swim,United States,Jack Kinney,Unknown,1942,"November 12, 2019",TV-G,8 min,"Animation, Family, Parody",6.8
287,Movie,Tummy Trouble,United States,"Frank Marshall, Rob Minkoff","Charles Fleischer, April Winchell, Lou Hirsch, Corey Burton, Richard Williams, Kathleen Turner",1989,"June 19, 2020",TV-G,8 min,"Action-Adventure, Animation, Comedy",6.8
742,Movie,Party Central,United States,Kelsey Mann,"John Goodman, Billy Crystal, Dave Foley, Sean Hayes, Joel Murray, Charlie Day",2014,"November 12, 2019",PG,7 min,"Animation, Comedy, Family",6.8
59,Movie,A Spark Story,Unknown,"Jason Sterman, Leanne Dare","Apthon Corbin, Louis Gonzales",2021,"September 24, 2021",TV-PG,88 min,Documentary,6.8
346,Movie,The Small One,United States,Don Bluth,"Sean Marshall, William Woodson, Olan Soulé, Joe Higgins, Gordon Jump, Hal Smith",1978,"April 3, 2020",TV-PG,25 min,"Animation, Family, Historical",6.8
766,Movie,Pooh's Heffalump Movie,United States,Frank Nissen,"Jim Cummings, John Fiedler, Nikita Hopkins, Kath Soucie, Ken Sansom, Peter Cullen",2005,"November 12, 2019",G,73 min,"Action-Adventure, Animation, Kids",6.8
548,Movie,Easter Island Unsolved,United States,Geoff Luck,Peter Demeo,2018,"November 12, 2019",TV-14,45 min,"Documentary, Historical",6.8
589,Movie,Greyfriars Bobby,United States,Don Chaffey,"Donald Crisp, Laurence Naismith, Alex Mackenzie, Duncan Macrae, Andrew Cruickshank, Gordon Jackson",1961,"November 12, 2019",TV-G,91 min,"Animals & Nature, Drama, Family",6.8
965,Movie,Tinker Bell and the Lost Treasure,United States,Klay Hall,"Mae Whitman, Jesse McCartney, Jane Horrocks, Lucy Liu, Raven-Symoné , Kristin Chenoweth",2009,"November 12, 2019",G,84 min,"Action-Adventure, Animation, Fantasy",6.8
13,Movie,Frozen Fever,United States,"Chris Buck, Jennifer Lee","Kristen Bell, Idina Menzel, Jonathan Groff, Josh Gad, Santino Fontana, Chris Williams",2015,"November 12, 2021",G,11 min,"Animation, Family, Fantasy",6.8
399,Movie,Marvel Rising: Battle of The Bands,United States,Unknown,"Dee Baker, Dove Cameron, Skai Jackson, Kathreen Khavari, Kamil McFadden, Tyler Posey",2019,"January 1, 2020",TV-Y7,23 min,"Action-Adventure, Animation, Superhero",6.8
963,Movie,Tinker Bell,United States,Bradley Raymond,"Mae Whitman, Kristin Chenoweth, Raven-Symoné , Lucy Liu, America Ferrera, Jane Horrocks",2008,"November 12, 2019",G,81 min,"Action-Adventure, Animation, Fantasy",6.8
498,Movie,Chef Donald,United States,Jack King,Unknown,1941,"November 12, 2019",TV-G,8 min,"Animation, Comedy, Family",6.8
391,Movie,Drain The Bermuda Triangle,United States,Jobim Sampson,Russell Boulter,2014,"January 1, 2020",TV-PG,45 min,Documentary,6.8
660,Movie,Lend a Paw,United States,Clyde Geronimi,Unknown,1941,"November 12, 2019",TV-Y7,8 min,"Animation, Family, Kids",6.8
325,Movie,All in a Nutshell,United States,Jack Hannah,Unknown,1949,"April 3, 2020",TV-G,7 min,"Animation, Family",6.8
378,Movie,Loop,United States,Erica Milsom,"Madison Bandy, Christiano Delgado, Louis Gonzales, Asher Brodkey, Erica Milsom",2020,"January 10, 2020",PG,12 min,"Animation, Family",6.8
839,Movie,Teacher's Pet,United States,Timothy Björklund,"Nathan Lane, Kelsey Grammer, Shaun Fleming, Debra Rupp, David Stiers, Jerry Stiller",2004,"November 12, 2019",PG,75 min,"Animation, Comedy, Family",6.799
837,Movie,Tangled Before Ever After,United States,"Tom Caulfield, Stephen Sandoval","Zachary Levi, Mandy Moore, Eden Espinosa, Clancy Brown, Julie Bowen, Laura Benanti",2017,"November 12, 2019",TV-Y7,58 min,"Animation, Coming of Age, Fantasy",6.799
19,Movie,Obi-Wan Kenobi,Unknown,Unknown,Unknown,2021,"November 12, 2021",TV-PG,1 min,"Action-Adventure, Science Fiction",6.798
328,Movie,Dolphin Reef,United States,Keith Scholey,Natalie Portman,2018,"April 3, 2020",G,78 min,"Animals & Nature, Documentary, Family",6.796
56,Movie,LEGO Star Wars Terrifying Tales,Unknown,Ken Cunningham,"Jake Green, Raphael Alejandro, Dana Snyder, Tony Hale, Christian Slater, Trevor Devall",2021,"October 1, 2021",TV-Y7-FV,47 min,"Action-Adventure, Animation, Science Fiction",6.794
940,Movie,The Swap,United States,Jay Karas,"Peyton List, Jacob Bertrand, Darrin Rose, Claire Rankin, Callan Potter, Jesse Bostick",2016,"November 12, 2019",TV-G,91 min,"Comedy, Coming of Age, Fantasy",6.79
987,Movie,Twitches Too,United States,Stuart Gillard,"Tia Mowry, Tamera Mowry, Kristen Wilson, Patrick Fabian, Pat Kelly, Leslie Seiler",2007,"November 12, 2019",TV-PG,84 min,"Comedy, Fantasy",6.789
335,Movie,How To Play Football,United States,Jack Kinney,Pinto Colvig,1944,"April 3, 2020",TV-G,9 min,"Animation, Family, Parody",6.788
870,Movie,The Color of Friendship,"Canada, United States",Kevin Hooks,"Carl Lumbly, Penny Johnson, Shadia Simmons, Anthony Burnett, Travis Davis, Lindsey Haun",2000,"November 12, 2019",TV-G,83 min,"Biographical, Drama",6.788
